laptop_ID,Company,Product,TypeName,Inches,Resolution_X,Resolution_Y,cat_resolution,Is_touch,CPU_Brand,CPU_Model,SSD,HDD,CPU_Frec,Ram,GPU_Brand,GPU_Model,Is_GPU_dedicated,OpSys,Weight,Price_euros
67,Asus,ZenBook Pro,Ultrabook,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,512.0,0,2.8,14.0,Nvidia,GeForce GTX 1050 Ti,1,Windows,1.8,1983.0
970,Dell,XPS 13,Convertible,13.3,1920,1080,Full HD,1,Intel,Core i5 7Y54,256.0,0,1.2,8.0,Intel,HD Graphics 615,0,Windows,1.24,1899.0
753,Acer,Chromebook 14,Notebook,14.0,1366,768,HD,0,Intel,Celeron Dual Core N3060,0.0,0,1.6,2.0,Intel,HD Graphics 400,0,Chrome OS,1.68,330.0
484,Lenovo,Thinkpad T470,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 7200U,180.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.7,1364.0
275,Apple,MacBook Pro,Ultrabook,13.3,2560,1600,QHD,0,Intel,Core i5,512.0,0,2.9,8.0,Intel,Iris Graphics 550,0,macOS,1.37,1958.9
370,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,1366,768,HD,0,Intel,Core i3 6006U,256.0,0,2.0,8.0,Nvidia,GeForce 920MX,1,Chrome OS,2.2,499.0
137,HP,15-BS078nr (i7-7500U/8GB/1TB/W10),Notebook,15.6,1366,768,HD,0,Intel,Core i7 7500U,0.0,1024,2.7,8.0,Intel,HD Graphics 620,0,Windows,2.05,598.0
15,Apple,"MacBook 12""",Ultrabook,12.0,2304,1440,Full HD,0,Intel,Core M m3,256.0,0,1.2,8.0,Intel,HD Graphics 615,0,macOS,0.92,1262.4
1284,HP,Pavilion 15-AW003nv,Notebook,15.6,1920,1080,Full HD,0,AMD,A9-Series 9410,0.0,0,2.9,6.0,AMD,Radeon R7 M440,1,Windows,2.04,549.99
199,HP,ProBook 470,Notebook,17.3,1920,1080,Full HD,0,Intel,Core i5 8250U,0.0,1024,1.6,8.0,Nvidia,GeForce 930MX,1,Windows,2.5,914.0
1074,HP,ProBook 450,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,8.0,Intel,HD Graphics 620,0,Windows,2.04,1070.0
1010,HP,Spectre 13-V111dx,Ultrabook,13.3,1920,1080,Full HD,1,Intel,Core i7 7500U,256.0,0,2.7,8.0,Intel,HD Graphics 620,0,Windows,1.11,1349.0
725,Lenovo,110-15ACL (A6-7310/4GB/500GB/W10),Notebook,15.6,1366,768,HD,0,AMD,A6-Series 7310,0.0,500,2.0,4.0,AMD,Radeon R4,1,Windows,2.19,298.0
1028,HP,Probook 430,Notebook,13.3,1366,768,HD,0,Intel,Core i3 7100U,0.0,500,2.4,4.0,Intel,HD Graphics 620,0,Windows,1.49,800.0
1076,Dell,Inspiron 3567,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 7200U,0.0,1024,2.5,4.0,Intel,HD Graphics,0,Windows,2.25,559.0
12,HP,250 G6,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i3 6006U,0.0,500,2.0,4.0,Intel,HD Graphics 520,0,Chrome OS,1.86,344.99
284,Lenovo,IdeaPad 320-17IKBR,Notebook,17.3,1920,1080,Full HD,0,Intel,Core i7 8550U,0.0,2048,1.8,8.0,Nvidia,GeForce MX150,1,Chrome OS,2.8,849.0
978,HP,ProBook 450,Notebook,15.6,1366,768,HD,0,Intel,Core i5 7200U,0.0,1024,2.5,8.0,Nvidia,GeForce 930MX,1,Windows,2.04,846.5
354,Asus,VivoBook Flip,Convertible,11.6,1366,768,HD,1,Intel,Celeron Dual Core N3350,0.0,0,1.1,4.0,Intel,HD Graphics 500,0,Windows,1.5,375.0
187,Toshiba,Satellite Pro,Notebook,15.6,1366,768,HD,0,Intel,Core i5 7200U,128.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,2.0,793.0
1162,HP,Spectre Pro,Convertible,13.3,2560,1440,QHD,1,Intel,Core i7 6600U,256.0,0,2.6,8.0,Intel,HD Graphics 520,0,Windows,1.48,1799.0
939,Dell,Latitude 3580,Notebook,15.6,1366,768,HD,0,Intel,Core i5 6200U,0.0,500,2.3,4.0,Intel,HD Graphics 520,0,Windows,1.95,729.9
1222,Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 6700HQ,0.0,1024,2.6,8.0,Nvidia,GeForce GTX 1060,1,Windows,2.2,1169.0
845,Asus,Rog GL702VS-BA023T,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,1024,2.8,14.0,Nvidia,GeForce GTX 1070,1,Windows,2.9,2419.0
1103,HP,Chromebook 13,Notebook,13.3,3200,1800,QHD,0,Intel,Pentium Dual Core 4405Y,0.0,0,1.5,4.0,Intel,HD Graphics 515,0,Chrome OS,1.29,615.0
900,Lenovo,IdeaPad 110-17ACL,Notebook,17.3,1600,900,HD,0,AMD,A4-Series 7210,0.0,500,2.2,4.0,AMD,Radeon R3,1,Windows,2.8,379.0
312,Toshiba,Satellite Pro,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 6500U,256.0,0,2.5,8.0,Nvidia,GeForce 930M,1,Windows,2.2,1043.0
188,Xiaomi,Mi Notebook,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 8250U,256.0,0,1.6,8.0,Nvidia,GeForce MX150,1,Chrome OS,1.95,1199.0
1214,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,1366,768,HD,0,Intel,Core i3 6006U,0.0,1024,2.0,4.0,AMD,Radeon R5 M430,1,Chrome OS,1.9,368.0
1247,MSI,GL62M 7RDX,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,128.0,1024,2.8,8.0,Nvidia,GeForce GTX 1050,1,Windows,2.2,1149.0
706,Toshiba,Portege Z30T-C-133,Ultrabook,13.3,1920,1080,Full HD,1,Intel,Core i7 6500U,512.0,0,2.5,14.0,Intel,HD Graphics 520,0,Windows,1.36,1877.0
1285,Dell,Inspiron 3567,Notebook,15.6,1366,768,HD,0,Intel,Core i7 7500U,0.0,1024,2.7,8.0,AMD,Radeon R5 M430,1,Linux,2.3,805.99
881,Lenovo,ThinkPad L570,Notebook,15.6,1366,768,HD,0,Intel,Core i5 7200U,0.0,500,2.5,4.0,Intel,HD Graphics 620,0,Windows,2.38,1055.0
870,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i3 6006U,0.0,1024,2.0,4.0,Intel,HD Graphics 520,0,Chrome OS,2.2,469.0
68,HP,250 G6,Notebook,15.6,1366,768,HD,0,Intel,Core i3 6006U,0.0,500,2.0,4.0,AMD,Radeon 520,1,Windows,1.86,438.69
472,Asus,X541NA-PD1003Y (N4200/4GB/500GB/W10),Notebook,15.6,1366,768,HD,0,Intel,Pentium Quad Core N4200,0.0,500,1.1,4.0,Intel,HD Graphics 500,0,Windows,2.0,304.0
1125,HP,EliteBook 1030,Notebook,13.3,3200,1800,QHD,1,Intel,Core M 6Y54,256.0,0,1.1,8.0,Intel,HD Graphics 515,0,Windows,1.16,1699.0
743,Lenovo,V310-15IKB (i7-7500U/4GB/1TB/FHD/W10),Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,0.0,1024,2.7,4.0,Intel,HD Graphics 620,0,Windows,1.85,779.0
965,Dell,Latitude 7480,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i7 7600U,256.0,0,2.8,8.0,Intel,HD Graphics 620,0,Windows,1.36,1775.0
1112,MSI,GS70 Stealth,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 6700HQ,256.0,0,2.6,8.0,Nvidia,GeForce GTX 965M,1,Windows,2.6,1599.0
1319,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,1366,768,HD,0,Intel,Core i7 6500U,0.0,1024,2.5,6.0,AMD,Radeon R5 M330,1,Windows,2.19,764.0
999,Dell,Inspiron 3567,Notebook,15.6,1366,768,HD,0,Intel,Core i5 7200U,0.0,500,2.5,4.0,AMD,Radeon R5 M430,1,Windows,2.25,599.0
542,Dell,Latitude 5580,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7600U,256.0,0,2.8,8.0,Nvidia,GeForce 930MX,1,Windows,1.93,1369.0
642,Asus,X541NA-GO414T (N3350/8GB/1TB/W10),Notebook,15.6,1366,768,HD,0,Intel,Celeron Dual Core N3350,0.0,1024,1.1,8.0,Intel,HD Graphics 500,0,Windows,2.0,399.0
699,Lenovo,IdeaPad 520s-14IKB,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,4.0,Intel,HD Graphics 620,0,Windows,1.7,699.0
987,Toshiba,Tecra A40-C-1DF,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 6200U,256.0,0,2.3,8.0,Intel,HD Graphics 520,0,Windows,1.95,1180.0
805,Asus,R417NA-RS01 (N3350/4GB/32GB/W10),Notebook,14.0,1366,768,HD,0,Intel,Celeron Dual Core N3350,0.0,0,1.1,4.0,Intel,HD Graphics 500,0,Windows,1.63,299.0
465,Microsoft,Surface Laptop,Ultrabook,13.5,2256,1504,Full HD,1,Intel,Core i7 7660U,256.0,0,2.5,8.0,Intel,Iris Plus Graphics 640,0,Windows,1.25,1799.0
636,Dell,XPS 15,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,0,2.8,8.0,Nvidia,GeForce GTX 1050,1,Windows,2.0,1820.0
1208,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i5 7300HQ,0.0,1024,2.5,8.0,Nvidia,GeForce GTX 1050,1,Windows,2.4,819.0
126,HP,Probook 470,Notebook,17.3,1920,1080,Full HD,0,Intel,Core i7 8550U,512.0,0,1.8,14.0,Nvidia,GeForce 930MX,1,Windows,2.5,1271.0
693,Dell,Alienware 15,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7820HK,256.0,1024,2.9,14.0,Nvidia,GeForce GTX 1070,1,Windows,3.49,2787.0
890,HP,ProBook 450,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,4.0,Intel,HD Graphics 620,0,Windows,2.04,839.0
403,Lenovo,ThinkPad E580,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 8550U,256.0,0,1.8,8.0,AMD,Radeon RX 550,1,Windows,2.1,1229.56
467,Acer,Aspire E5-576G,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i3 6006U,0.0,1024,2.0,4.0,Nvidia,GeForce 940MX,1,Windows,2.23,544.0
254,Apple,MacBook Pro,Ultrabook,13.3,2560,1600,QHD,0,Intel,Core i5,512.0,0,3.1,8.0,Intel,Iris Plus Graphics 650,0,macOS,1.37,2040.0
48,Asus,Rog Strix,Gaming,17.3,1920,1080,Full HD,0,AMD,Ryzen 1700,256.0,1024,3.0,8.0,AMD,Radeon RX 580,1,Windows,3.2,1299.0
731,Dell,Alienware 17,Gaming,17.3,3840,2160,4K UHD,0,Intel,Core i7 7700HQ,640.0,1024,2.8,14.0,Nvidia,GeForce GTX 1070,1,Windows,4.36,2787.0
737,HP,15-BW037na (A9-9420/4GB/1TB/Radeon,Notebook,15.6,1920,1080,Full HD,0,AMD,A9-Series 9420,0.0,1024,3.0,4.0,AMD,Radeon 520,1,Windows,2.1,489.0
269,Dell,Inspiron 3567,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 7200U,0.0,1024,2.5,8.0,AMD,Radeon R5 M430,1,Windows,2.24,565.0
1115,Dell,Latitude E5270,Ultrabook,12.5,1366,768,HD,0,Intel,Core i3 6100U,0.0,500,2.3,4.0,Intel,HD Graphics 520,0,Windows,1.5,1135.15
1064,Lenovo,ThinkPad X1,Notebook,14.0,2560,1440,QHD,0,Intel,Core i7 6600U,256.0,0,2.6,14.0,Intel,HD Graphics 520,0,Windows,1.1,2620.0
440,Lenovo,Thinkpad T570,Workstation,15.6,3840,2160,4K UHD,0,Intel,Core i7 7600U,512.0,0,2.8,14.0,Nvidia,GeForce 940MX,1,Windows,2.3,2445.0
76,Acer,Aspire E5-475,Notebook,14.0,1366,768,HD,0,Intel,Core i3 6006U,0.0,1024,2.0,8.0,Intel,HD Graphics 520,0,Windows,2.1,389.0
1142,HP,EliteBook 820,Ultrabook,12.5,1366,768,HD,0,Intel,Core i5 6300U,256.0,0,2.4,8.0,Intel,HD Graphics 520,0,Windows,1.26,1895.0
339,Lenovo,V310-15ISK (i3-6006U/4GB/1TB/FHD/W10),Notebook,15.6,1920,1080,Full HD,0,Intel,Core i3 6006U,0.0,1024,2.0,4.0,Intel,HD Graphics 520,0,Windows,1.85,449.0
1253,HP,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),Notebook,15.6,1920,1080,Full HD,0,Intel,Core i3 6006U,0.0,1024,2.0,4.0,Intel,HD Graphics 520,0,Windows,2.1,478.0
402,HP,15-BW004nv (A9-9420/4GB/256GB/Radeon,Ultrabook,15.6,1920,1080,Full HD,0,AMD,A9-Series 9420,256.0,0,3.0,4.0,AMD,Radeon 520,1,Windows,1.91,499.0
428,Chuwi,LapBook 12.3,Notebook,12.3,2736,1824,QHD,0,Intel,Celeron Quad Core N3450,0.0,0,1.1,6.0,Intel,HD Graphics 500,0,Windows,1.4,449.0
1155,HP,EliteBook 850,Ultrabook,15.6,1920,1080,Full HD,0,Intel,Core i7 6500U,256.0,0,2.5,8.0,Intel,HD Graphics 520,0,Windows,1.88,2171.72
216,Asus,ROG GL703VD-GC028T,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,1024,2.8,14.0,Nvidia,GeForce GTX 1050,1,Windows,2.9,1407.0
436,Mediacom,FlexBook Edge,Convertible,11.6,1920,1080,Full HD,1,Intel,Celeron Dual Core N3350,32.0,0,1.1,4.0,Intel,HD Graphics 500,0,Windows,1.16,299.0
20,Dell,XPS 13,Ultrabook,13.3,1920,1080,Full HD,1,Intel,Core i5 8250U,128.0,0,1.6,8.0,Intel,UHD Graphics 620,0,Windows,1.22,979.0
607,HP,EliteBook 850,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,8.0,Intel,HD Graphics 620,0,Windows,1.84,1219.0
427,Lenovo,Yoga 720-15IKB,Convertible,15.6,3840,2160,4K UHD,1,Intel,Core i7 7700HQ,512.0,0,2.8,14.0,Nvidia,GeForce GTX 1050,1,Windows,2.0,1899.0
1241,Dell,Latitude E7270,Ultrabook,12.5,1920,1080,Full HD,1,Intel,Core i5 6300U,256.0,0,2.4,8.0,Intel,HD Graphics 520,0,Windows,1.26,1713.37
432,Dell,Inspiron 7577,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,128.0,1024,2.8,8.0,Nvidia,GeForce GTX 1050 Ti,1,Windows,2.62,1159.0
681,Lenovo,IdeaPad 320-15AST,Notebook,15.6,1366,768,HD,0,AMD,E-Series E2-9000,128.0,0,2.2,4.0,AMD,Radeon R2 Graphics,1,Windows,2.2,349.0
594,Lenovo,Thinkpad T460s,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i7 6600U,256.0,0,2.6,12.0,Intel,HD Graphics 520,0,Windows,1.4,1673.0
1032,Toshiba,Tecra Z40-C-12Z,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 6200U,256.0,0,2.3,8.0,Intel,HD Graphics 520,0,Windows,1.47,1490.0
1306,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,15.6,1366,768,HD,0,Intel,Celeron Dual Core N3050,0.0,500,1.6,4.0,Intel,HD Graphics,0,Windows,2.2,369.0
79,Dell,Inspiron 5570,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 8550U,128.0,1024,1.8,8.0,Intel,UHD Graphics 620,0,Windows,2.02,855.0
9,Asus,ZenBook UX430UN,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i7 8550U,512.0,0,1.8,14.0,Nvidia,GeForce MX150,1,Windows,1.3,1495.0
148,Asus,ZenBook UX430UA,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i7 8550U,256.0,0,1.8,8.0,Intel,UHD Graphics 620,0,Windows,1.25,1099.0
185,Dell,XPS 13,Ultrabook,13.3,1920,1080,Full HD,0,Intel,Core i5 8250U,256.0,0,1.6,8.0,Intel,UHD Graphics 620,0,Windows,1.23,1399.0
371,HP,15-AY023na (N3710/8GB/2TB/W10),Notebook,15.6,1366,768,HD,0,Intel,Pentium Quad Core N3710,0.0,2048,1.6,8.0,Intel,HD Graphics 405,0,Windows,2.04,389.0
493,Dell,Precision 3520,Workstation,15.6,1920,1080,Full HD,0,Intel,Core i7 6820HQ,512.0,0,2.7,14.0,Nvidia,Quadro M620,1,Windows,2.17,2338.0
105,Dell,Inspiron 3576,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 8250U,0.0,1024,1.6,8.0,AMD,Radeon 520,1,Linux,2.2,647.0
153,Dell,Inspiron 5577,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,512.0,0,2.8,14.0,Nvidia,GeForce GTX 1050,1,Windows,2.56,1249.26
576,Lenovo,ThinkPad L470,Notebook,14.0,1366,768,HD,0,Intel,Core i5 7200U,0.0,500,2.5,4.0,Intel,HD Graphics 620,0,Windows,2.02,990.0
811,Dell,XPS 13,Ultrabook,13.3,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.29,1499.0
1250,Dell,Inspiron 3567,Notebook,15.6,1366,768,HD,1,Intel,Core i3 7100U,0.0,1024,2.4,8.0,Intel,HD Graphics 620,0,Windows,2.3,469.01
1059,HP,EliteBook 850,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 6300U,256.0,500,2.4,8.0,Intel,HD Graphics 520,0,Windows,1.84,2103.34
904,Lenovo,ThinkPad T470s,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.32,1799.0
1020,HP,ProBook 640,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,4.0,Intel,HD Graphics 620,0,Windows,1.95,1205.0
621,Dell,Latitude 5580,Notebook,15.6,1366,768,HD,0,Intel,Core i5 7300U,0.0,500,2.6,4.0,Intel,HD Graphics 620,0,Linux,1.93,869.0
746,MSI,GS63VR 7RF,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,1024,2.8,14.0,Nvidia,GeForce GTX 1060,1,Windows,1.8,2094.48
1184,Lenovo,ThinkPad T570,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,1.95,1390.0
689,Asus,L502NA-GO052T (N3350/4GB/128GB/W10),Notebook,15.6,1366,768,HD,0,Intel,Celeron Dual Core N3350,128.0,0,1.1,4.0,Intel,HD Graphics 500,0,Windows,1.86,419.0
741,Acer,Extensa EX2540-58KR,Notebook,15.6,1366,768,HD,0,Intel,Core i5 7200U,0.0,500,2.5,4.0,Intel,HD Graphics 620,0,Windows,2.4,559.0
685,HP,Chromebook X360,Convertible,11.6,1366,768,HD,1,Intel,Celeron Dual Core N3350,0.0,0,1.1,8.0,Intel,HD Graphics 500,0,Chrome OS,1.4,495.0
675,HP,15-bs012nv (i7-7500U/8GB/1TB/Radeon,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,0.0,1024,2.7,8.0,AMD,Radeon 530,1,Windows,2.1,745.0
2,Apple,Macbook Air,Ultrabook,13.3,1440,900,HD,0,Intel,Core i5,0.0,0,1.8,8.0,Intel,HD Graphics 6000,0,macOS,1.34,898.94
1065,HP,Noteb Pav,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,0.0,1024,2.7,8.0,Nvidia,GeForce 940MX,1,Windows,1.91,979.0
301,Acer,Aspire A715-71G,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,0,2.8,8.0,Nvidia,GeForce GTX 1050 Ti,1,Linux,2.5,979.0
123,Acer,Spin 3,Notebook,15.6,1920,1080,Full HD,1,Intel,Core i3 7100U,0.0,1024,2.4,6.0,Intel,HD Graphics 620,0,Windows,2.1,479.0
713,Dell,Vostro 5568,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i5 7200U,256.0,0,2.5,8.0,Intel,HD Graphics 620,0,Windows,2.18,795.0
297,HP,17-BS037cl (i3-6006U/8GB/1TB/W10),Notebook,17.3,1600,900,HD,0,Intel,Core i3 6006U,0.0,1024,2.0,8.0,Intel,HD Graphics 520,0,Windows,2.54,489.0
1290,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,1366,768,HD,0,Intel,Celeron Dual Core N3050,0.0,0,1.6,2.0,Intel,HD Graphics,0,Windows,1.5,229.0
1310,Dell,Inspiron 3552,Notebook,15.6,1366,768,HD,0,Intel,Celeron Dual Core N3050,0.0,500,1.6,2.0,Intel,HD Graphics,0,Windows,2.2,379.0
799,Asus,FX502VM-DM560T (i7-7700HQ/8GB/1TB,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,128.0,1024,2.8,8.0,Nvidia,GeForce GTX1060,1,Windows,2.24,1339.0
381,HP,15-bw003nv (A9-Series-9420/4GB/256GB/FHD/W10),Notebook,15.6,1920,1080,Full HD,0,AMD,A9-Series 9420,256.0,0,3.0,4.0,AMD,Radeon R5,1,Windows,1.91,488.99
974,Toshiba,Portege Z30-C-16Z,Notebook,13.3,1920,1080,Full HD,0,Intel,Core i5 6300U,256.0,0,2.4,8.0,Intel,HD Graphics 520,0,Windows,1.2,1535.0
466,HP,17-BS092ND (i3-6006U/8GB/256GB/W10),Notebook,17.3,1600,900,HD,0,Intel,Core i3 6006U,256.0,0,2.0,8.0,Intel,HD Graphics 520,0,Windows,2.5,639.9
777,Samsung,Notebook 9,Ultrabook,13.3,1920,1080,Full HD,1,Intel,Core i7 7500U,256.0,0,2.7,8.0,Intel,HD Graphics 620,0,Windows,1.31,1599.0
732,MSI,GL72M 7REX,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 7700HQ,128.0,1024,2.8,8.0,Nvidia,GeForce GTX 1050 Ti,1,Windows,2.7,1348.48
587,Mediacom,SmartBook Edge,Notebook,14.0,1920,1080,Full HD,0,Intel,Celeron Quad Core N3450,32.0,0,1.1,4.0,Intel,HD Graphics 500,0,Windows,1.45,389.0
564,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600,900,HD,0,Intel,Core i7 7500U,128.0,1024,2.7,6.0,Nvidia,GeForce 940MX,1,Windows,2.8,949.0
868,HP,EliteBook x360,Convertible,13.3,1920,1080,Full HD,1,Intel,Core i7 7600U,256.0,0,2.8,8.0,Intel,HD Graphics 620,0,Windows,1.28,2559.0
1096,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 6820HK,512.0,0,2.7,14.0,Nvidia,GeForce GTX 980M,1,Windows,4.6,2787.0
129,HP,Probook 440,Notebook,14.0,1920,1080,Full HD,0,Intel,Core i5 8250U,0.0,1024,1.6,8.0,Intel,UHD Graphics 620,0,Windows,1.63,812.0
1148,HP,250 G6,Ultrabook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,8.0,Intel,HD Graphics 620,0,Windows,1.84,752.0
128,HP,250 G6,Notebook,15.6,1366,768,HD,0,Intel,Celeron Dual Core N3060,0.0,500,1.6,4.0,Intel,HD Graphics 400,0,Chrome OS,1.86,259.0
572,Dell,XPS 13,Ultrabook,13.3,3840,2160,4K UHD,1,Intel,Core i5 8250U,128.0,0,1.6,8.0,Intel,UHD Graphics 620,0,Windows,1.21,1599.0
425,Dell,Inspiron 3567,Notebook,15.6,1366,768,HD,0,Intel,Core i5 7200U,0.0,1024,2.5,8.0,Intel,HD Graphics 620,0,Windows,2.14,539.95
1134,Asus,Rog GL752VW-T4308T,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 6700HQ,128.0,1024,2.6,8.0,Nvidia,GeForce GTX 960M,1,Windows,3.52,1312.49
352,HP,Stream 14-AX001nv,Notebook,14.0,1366,768,HD,0,Intel,Celeron Dual Core N3060,0.0,0,1.6,2.0,Intel,HD Graphics 400,0,Windows,1.44,279.0
586,Dell,Inspiron 3567,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 7500U,256.0,0,2.7,8.0,AMD,Radeon R5 M430,1,Linux,2.2,749.01
289,Acer,Aspire A517-51G,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 8550U,256.0,0,1.8,8.0,Nvidia,GeForce MX150,1,Windows,3.0,951.0
857,Asus,ZenBook UX310UQ-GL026T,Ultrabook,13.3,1920,1080,Full HD,0,Intel,Core i5 6200U,512.0,0,2.3,8.0,Nvidia,GeForce 940M,1,Windows,1.45,1026.0
892,HP,Pavilion x360,Convertible,15.6,1366,768,HD,1,Intel,Core i5 7200U,0.0,500,2.5,4.0,Intel,HD Graphics 620,0,Windows,2.3,684.8
524,Asus,ROG Zephyrus,Gaming,15.6,1920,1080,Full HD,0,Intel,Core i7 7700HQ,512.0,0,2.8,14.0,Nvidia,GeForce GTX1080,1,Windows,2.24,2787.0
31,Chuwi,"LapBook 15.6""",Notebook,15.6,1920,1080,Full HD,0,Intel,Atom x5-Z8300,0.0,0,1.44,4.0,Intel,HD Graphics,0,Windows,1.89,244.99
982,Dell,Alienware 17,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 7700HQ,256.0,1024,2.8,14.0,Nvidia,GeForce GTX 1070,1,Windows,4.42,2787.0
919,Acer,Chromebook CB5-571-C1DZ,Notebook,15.6,1920,1080,Full HD,0,Intel,Celeron Dual Core 3205U,0.0,0,1.5,4.0,Intel,HD Graphics,0,Chrome OS,2.2,359.0
1027,HP,EliteBook 840,Ultrabook,14.0,1920,1080,Full HD,0,Intel,Core i7 6500U,256.0,0,2.5,8.0,Intel,HD Graphics 520,0,Windows,1.54,1887.21
81,HP,ProBook 470,Notebook,17.3,1920,1080,Full HD,0,Intel,Core i5 8250U,128.0,1024,1.6,8.0,Nvidia,GeForce 930MX,1,Windows,2.5,977.0
1147,Asus,L403NA-GA013TS (N3350/4GB/32GB/W10),Notebook,14.0,1366,768,HD,0,Intel,Celeron Dual Core N3350,0.0,0,1.1,4.0,Intel,HD Graphics 500,0,Windows,1.5,278.0
802,Lenovo,Yoga 510-15IKB,Convertible,15.6,1920,1080,Full HD,1,Intel,Core i5 7200U,256.0,0,2.5,8.0,AMD,Radeon R7 M460,1,Windows,2.08,959.0
280,Dell,Inspiron 5567,Notebook,15.6,1366,768,HD,0,Intel,Core i7 7500U,0.0,1024,2.7,12.0,Intel,HD Graphics 620,0,Windows,2.3,713.07
399,Acer,Aspire 5,Notebook,15.6,1366,768,HD,0,Intel,Core i5 8250U,0.0,1024,1.6,12.0,Nvidia,GeForce MX130,1,Windows,2.2,693.99
361,Dell,Inspiron 5570,Notebook,15.6,1920,1080,Full HD,0,Intel,Core i7 8550U,128.0,2048,1.8,8.0,AMD,Radeon 530,1,Windows,2.02,970.9
1230,MSI,GS73VR Stealth,Gaming,17.3,1920,1080,Full HD,0,Intel,Core i7 6700HQ,256.0,1024,2.6,14.0,Nvidia,GeForce GTX 1060,1,Windows,2.43,1948.99
